Open time,Open,High,Low,Close,Volume
2025-07-01 00:00:00.000000 UTC,274.6895000000,277.3100000000,259.6225000000,260.1725000000,1.4775435830
2025-07-02 00:00:00.000000 UTC,259.8890000000,283.5230000000,248.5242733990,276.0500000000,0.8146444580
2025-07-03 00:00:00.000000 UTC,276.3810000000,285.5750000000,247.8738333990,279.2750000000,5.8954910800
2025-07-04 00:00:00.000000 UTC,279.5100000000,282.9400000000,249.6953683990,265.8575000000,1.5885694560
2025-07-05 00:00:00.000000 UTC,265.8700000000,276.4525400000,265.1995000000,273.5030000000,0.6333061520
2025-07-06 00:00:00.000000 UTC,273.8150000000,291.5070150000,255.1140876105,287.3775000000,17.1689359060
2025-07-07 00:00:00.000000 UTC,287.6300000000,290.6250000000,277.6200000000,283.3310000000,51.7685278670
2025-07-08 00:00:00.000000 UTC,283.0475000000,294.8950000000,259.0955076105,292.9500000000,13.4838689000
2025-07-09 00:00:00.000000 UTC,293.1450000000,306.8580000000,276.8097822005,301.8695000000,273.6951692390
2025-07-10 00:00:00.000000 UTC,301.8420000000,315.6555203045,271.1685129150,308.6215000000,10.2969359410
2025-07-11 00:00:00.000000 UTC,308.5870000000,318.2975000000,269.4136676105,297.6955000000,64.2692795050
2025-07-12 00:00:00.000000 UTC,297.4200000000,306.9990000000,269.4136676105,302.1340000000,28.7786799820
2025-07-13 00:00:00.000000 UTC,302.6480000000,317.7680000000,300.1500000000,305.8910000000,26.5508910630
2025-07-14 00:00:00.000000 UTC,306.1155000000,331.6625000000,305.3550000000,315.2655000000,68.6193093330
2025-07-15 00:00:00.000000 UTC,315.0860000000,331.4080000000,278.6789026105,327.5925000000,10.1134220340
2025-07-16 00:00:00.000000 UTC,327.7435000000,334.8976903550,321.2895000000,323.3300000000,13.5404862870
2025-07-17 00:00:00.000000 UTC,323.1850000000,331.9730000000,280.8131829655,321.9330000000,4.3895708960
2025-07-18 00:00:00.000000 UTC,322.1630000000,338.2600000000,281.8284113920,324.5500000000,77.0366517510
2025-07-19 00:00:00.000000 UTC,324.8075000000,325.9240000000,312.1800000000,319.4135000000,12.6938941760
2025-07-20 00:00:00.000000 UTC,319.5650000000,334.9791903550,317.6080000000,324.4450000000,29.4050078340
2025-07-21 00:00:00.000000 UTC,324.2985000000,334.8000000000,318.2115000000,322.2830000000,15.2435785610
2025-07-22 00:00:00.000000 UTC,322.4500000000,324.5650000000,281.1624926105,310.7250000000,36.6623132700
2025-07-23 00:00:00.000000 UTC,310.5545000000,311.8750000000,282.3600000000,290.3400000000,8.0879935750
2025-07-24 00:00:00.000000 UTC,290.2100000000,295.4490000000,276.4285000000,286.2050000000,8.0334533080
2025-07-25 00:00:00.000000 UTC,286.0730000000,295.1550000000,280.1260000000,294.2000000000,6.7614420100
2025-07-26 00:00:00.000000 UTC,294.0830000000,299.6900000000,292.3500000000,294.9600000000,6.1939183950
2025-07-27 00:00:00.000000 UTC,295.1000000000,305.6055000000,293.9460000000,304.9100000000,32.7222791130
2025-07-28 00:00:00.000000 UTC,304.7500000000,308.8640000000,285.6100000000,288.9150000000,8.1919778030
2025-07-29 00:00:00.000000 UTC,288.9500000000,295.5545000000,279.1750000000,282.2900000000,51.9229059520
2025-07-30 00:00:00.000000 UTC,282.1600000000,284.6595000000,263.7450000000,274.5000000000,57.4993678560
2025-07-31 00:00:00.000000 UTC,274.3850000000,280.1625000000,259.9940000000,260.8740000000,16.1053545520
2025-08-01 00:00:00.000000 UTC,261.0500000000,276.1096246650,249.0265000000,255.3175000000,17.5257070560
2025-08-02 00:00:00.000000 UTC,255.2075000000,257.7800000000,244.8500000000,249.4450000000,11.1539338690
2025-08-03 00:00:00.000000 UTC,249.2750000000,260.8650000000,246.5000000000,260.0915000000,80.0069937640
2025-08-04 00:00:00.000000 UTC,259.7930000000,271.0340000000,259.6300000000,267.6990000000,14.8304598800
2025-08-05 00:00:00.000000 UTC,267.8000000000,268.0835000000,250.7000000000,255.4450000000,15.2098359700
2025-08-06 00:00:00.000000 UTC,255.3000000000,264.6000000000,251.2690000000,263.7260000000,46.5713227220
2025-08-07 00:00:00.000000 UTC,263.6315000000,286.5850000000,262.4800000000,285.2855000000,9.4827187480
2025-08-08 00:00:00.000000 UTC,285.4400000000,295.0915000000,262.4281348000,290.9490000000,18.8431250780
2025-08-09 00:00:00.000000 UTC,291.1000000000,311.5000000000,290.2425000000,307.8645000000,8.5891551140
2025-08-10 00:00:00.000000 UTC,308.0710000000,311.4700000000,297.9800000000,306.3015000000,2.4514533580
2025-08-11 00:00:00.000000 UTC,306.0000000000,312.7750000000,290.9700000000,293.2750000000,3.0782384640
2025-08-12 00:00:00.000000 UTC,293.0875000000,324.0890000000,281.5853442000,322.1300000000,39.5665058900
2025-08-13 00:00:00.000000 UTC,322.0125000000,335.5420000000,316.8300000000,332.2790000000,134.1840623010
2025-08-14 00:00:00.000000 UTC,332.4230000000,340.5855000000,304.0500000000,312.9000000000,6.5745596600
2025-08-15 00:00:00.000000 UTC,312.7120000000,318.1000000000,293.9425000000,300.2475000000,10.9476115630
