Open time,Open,High,Low,Close,Volume
2023-03-02 00:00:00.000000 UTC,22.5241000000,22.6603000000,21.6757000000,21.9941000000,87756.6169023930
2023-03-03 00:00:00.000000 UTC,22.0029000000,22.0116000000,20.4433000000,21.4200000000,122806.2668310170
2023-03-04 00:00:00.000000 UTC,21.4100000000,21.6300000000,20.2294000000,20.9900000000,79570.8272452300
2023-03-05 00:00:00.000000 UTC,20.9900000000,21.6900000000,20.8400000000,20.9800000000,62041.9419312000
2023-03-06 00:00:00.000000 UTC,20.9600000000,21.1700000000,20.4800000000,20.6200000000,62828.7611435700
2023-03-07 00:00:00.000000 UTC,20.6200000000,20.9500000000,19.6900000000,20.2300000000,166397.3949234020
2023-03-08 00:00:00.000000 UTC,20.2500000000,20.3900000000,18.1134920850,18.4117150000,220611.8702328340
2023-03-09 00:00:00.000000 UTC,18.4045470500,20.8769000000,16.7240500000,17.3500000000,257583.3874261590
2023-03-10 00:00:00.000000 UTC,17.3500000000,20.4050702500,16.0098025000,18.2349115000,470468.2593808450
2023-03-11 00:00:00.000000 UTC,18.2400000000,20.7246510000,17.0366623500,18.2152715000,185109.5480295820
2023-03-12 00:00:00.000000 UTC,18.2116945850,20.6200000000,17.1737500000,20.3418660000,204268.2579499870
2023-03-13 00:00:00.000000 UTC,20.3400000000,21.7422031000,17.5466860000,20.4470875000,387975.3941753750
2023-03-14 00:00:00.000000 UTC,20.4593101450,22.3921338900,19.0787500000,20.9124550000,399209.6639385080
2023-03-15 00:00:00.000000 UTC,20.9089751000,21.7659746600,18.7579391100,19.3294946000,382673.7936245620
2023-03-16 00:00:00.000000 UTC,19.3112780000,20.6183750000,18.9496320050,19.7039304650,183579.5414616530
2023-03-17 00:00:00.000000 UTC,19.7000000000,21.7080070000,19.0628720000,21.6239002500,346708.5569205240
2023-03-18 00:00:00.000000 UTC,21.6300000000,22.9450000000,19.9425000000,21.2565000000,431493.0313818160
2023-03-19 00:00:00.000000 UTC,21.2500000000,22.4670270000,21.2500000000,21.9117672500,182210.5847565730
2023-03-20 00:00:00.000000 UTC,21.9508787500,23.9800000000,21.4500000000,22.2149180000,651225.9244123830
2023-03-21 00:00:00.000000 UTC,22.2100000000,23.4106050000,21.5845357600,22.6000399000,393741.3695629670
2023-03-22 00:00:00.000000 UTC,22.6100000000,23.3490107550,21.0000000000,21.4700000000,509353.8374330740
2023-03-23 00:00:00.000000 UTC,21.4700000000,22.8000000000,20.8115865000,22.2151500000,254825.0989224200
2023-03-24 00:00:00.000000 UTC,22.2051369500,23.2050000000,20.2899592000,20.6990696100,216422.9415627420
2023-03-25 00:00:00.000000 UTC,20.7039900000,22.5098260000,20.1211500000,20.4345588500,65973.5587028790
2023-03-26 00:00:00.000000 UTC,20.4281500000,22.4309000000,20.3040000000,20.9684221000,94537.7053743390
2023-03-27 00:00:00.000000 UTC,20.9700000000,22.3905000000,19.3600000000,19.9204646000,158627.5969136710
2023-03-28 00:00:00.000000 UTC,19.9281203100,22.1003564750,19.6414551700,20.4721123000,105614.3370124740
2023-03-29 00:00:00.000000 UTC,20.4800000000,22.7033257500,20.4491040000,21.1030030000,153380.8736250020
2023-03-30 00:00:00.000000 UTC,21.0898794850,21.7390000000,20.1587148500,20.5550925000,250443.9731507760
2023-03-31 00:00:00.000000 UTC,20.5557500000,21.4819100000,19.5825000000,21.1752546450,123096.3008383030
2023-04-01 00:00:00.000000 UTC,21.1700000000,21.7598311350,20.1675000000,21.0832304500,57730.8733383470
2023-04-02 00:00:00.000000 UTC,21.0856063000,21.7769500000,20.2512054000,20.5369398000,75297.9442740980
2023-04-03 00:00:00.000000 UTC,20.5367466800,21.0088673200,19.9916712000,20.4607200000,182552.8520021260
2023-04-04 00:00:00.000000 UTC,20.4751185000,21.2700000000,20.2080658500,20.9301311550,121013.6647511640
2023-04-05 00:00:00.000000 UTC,20.9242500000,21.3500000000,20.5227500000,20.9723605000,150600.6860667690
2023-04-06 00:00:00.000000 UTC,20.9725255500,21.1950650000,20.3352268850,20.6220500000,86560.1959507660
2023-04-07 00:00:00.000000 UTC,20.6195000000,20.9450000000,20.2497891200,20.4503205000,71804.4708325380
2023-04-08 00:00:00.000000 UTC,20.4485000000,21.0876000000,19.8794810000,20.0514450000,40484.7837684490
